node_id,lat,lon,junction_complexity
7312240675,12.9329233,77.7299199,3
7312240679,12.9349494,77.7305444,1
7312240681,12.9347499,77.7305855,1
7312240683,12.9347401,77.7303756,3
7312240689,12.9312912,77.7371141,2
7312240692,12.9336877,77.7279632,1
7312240693,12.9341068,77.7279938,3
7312240694,12.9336542,77.728187,1
7312240695,12.934113,77.7282158,3
7312240696,12.9336551,77.728409,1
7312240697,12.9341192,77.7284368,3
7312240699,12.9363955,77.7292667,3
7312240700,12.936436,77.7288078,1
7312240704,12.9364029,77.7275287,1
7312240705,12.9363783,77.727926,3
7312240707,12.9367809,77.7272245,1
7312240716,12.9371812,77.7277722,3
7312240718,12.9368131,77.7277511,3
7312240723,12.9368987,77.7298107,1
7312240726,12.936441,77.7295954,1
7312240727,12.936203,77.7295372,4
7312240730,12.9371424,77.7294846,1
7312240731,12.9371781,77.7286024,3
7312240740,12.9374057,77.7267036,1
7312240741,12.9375649,77.7264553,1
7312240745,12.9373631,77.7271378,1
7312240746,12.9378719,77.727175,3
7312240781,12.9385264,77.7351676,1
7312240782,12.9393558,77.7351669,3
7312240787,12.9393106,77.7346673,3
7312240789,12.9401629,77.7372284,3
7312240794,12.9393323,77.7375636,3
7312240797,12.9419987,77.7375097,3
7312240798,12.9393071,77.7381639,3
7312240800,12.9372301,77.7378879,1
7312240801,12.9391634,77.7395051,3
7312240802,12.9384098,77.7393228,1
7312240812,12.9429969,77.7397369,1
7312240818,12.941972,77.7396079,3
7312240820,12.9420081,77.7403477,3
7312240821,12.9403731,77.7397677,1
7312240822,12.9419794,77.7397771,3
7312240825,12.9412372,77.7409132,3
7312240826,12.9420345,77.7409138,3
7312240827,12.9412449,77.7406073,1
7312240829,12.9409503,77.7404477,3
7312240831,12.9409469,77.7409054,3
7312240835,12.9405486,77.7404298,1
7312240838,12.9406434,77.7408892,3
7312240839,12.9416622,77.7401231,1
7312240840,12.9419971,77.7401221,4
7312240847,12.9376314,77.7415024,1
7312240849,12.9387653,77.741603,3
7312240854,12.9369277,77.7409232,3
7318528375,13.0466733,77.5033806,3
7318528376,13.0464664,77.5033042,3
7321259315,12.9361935,77.742137,1
7321259336,12.9389161,77.7407551,3
7321259337,12.9385916,77.7406861,1
7321259340,12.937238,77.7425123,3
7321259341,12.9370991,77.7425015,3
7321259348,12.9372301,77.741437,3
7321259349,12.9379803,77.7429009,3
7321259350,12.9378195,77.7428757,3
7321259352,12.938057,77.7423276,1
7321259353,12.9355374,77.7309207,3
7321259354,12.9360611,77.7308679,1
7321259355,12.9382366,77.730935,1
7321259367,12.9384138,77.7333596,3
7321259371,12.939269,77.7330297,3
7321259381,12.9381433,77.7296837,1
7321259382,12.9393244,77.7302513,3
7321259383,12.9390556,77.7302161,1
7321265693,12.9364101,77.7283935,1
7321265694,12.9388165,77.7298187,3
7321265695,12.9387602,77.7303958,1
7321265696,12.938457,77.7300122,1
7321265706,12.9385996,77.7280907,1
7321265707,12.9384765,77.7287807,3
7321265708,12.9394871,77.7294068,3
7321265714,12.9371496,77.745655,4
7321265715,12.9368512,77.7462059,1
7321352947,12.9411279,77.744498,3
7321352948,12.9411363,77.7446984,1
7321352949,12.9413753,77.7444987,3
7321352951,12.9408201,77.747202,3
7321352954,12.9408414,77.7462538,3
7321352966,12.9393251,77.7458933,4
7321352969,12.938464,77.7445372,3
7321352970,12.9389811,77.7446598,1
7321352971,12.9385265,77.7436981,3
7321352972,12.9390883,77.7438403,1
7321352973,12.9385001,77.74406,3
7321352974,12.93897,77.7441592,1
7321352975,12.9388437,77.7411096,3
7321352980,12.9404263,77.7439694,3
7321352981,12.9404364,77.7437693,1
7321352982,12.940201,77.74397,3
7321352983,12.940212,77.7436511,1
7321352984,12.9406109,77.7429972,3
7321363485,12.9405535,77.7435963,1
7321363486,12.9421822,77.7434101,3
7321363488,12.9412025,77.7433306,1
7321363489,12.9434827,77.7462642,3
7321363491,12.943797,77.7458393,3
7321363492,12.9438076,77.7455972,1
7321363493,12.9436112,77.7458201,3
7321363494,12.9436192,77.7454959,1
7321363495,12.9433545,77.7458131,3
7321363499,12.9437056,77.7440249,1
7321363503,12.9420458,77.741122,3
7321363504,12.9412142,77.7411038,1
7321363509,12.9446484,77.7423947,1
7321363520,12.9427055,77.7430691,3
7321363524,12.9432827,77.7428994,3
7321363525,12.9421637,77.7430842,3
7321363526,12.9430417,77.7430779,1
7321363529,12.9419544,77.7438131,3
7321363530,12.9419455,77.7435172,1
7321363531,12.9417407,77.7437812,3
7321363532,12.9417579,77.743487,1
7321363542,12.9410672,77.7437146,1
7321363545,12.9416728,77.74298,3
7321363549,12.941186,77.7426946,1
7321363550,12.9411572,77.7429569,1
7321363551,12.9411345,77.7425263,3
7321363552,12.9411499,77.7421795,1
7321363553,12.9410684,77.741682,1
7321363554,12.9401444,77.742468,3
7321363556,12.9407653,77.7425267,3
7321363559,12.9409866,77.742522,3
7321363560,12.9416,77.7425454,3
7321363561,12.9421276,77.7425553,3
7321363563,12.9416392,77.7421287,1
7321363570,12.9408253,77.7371628,3
7321363571,12.9408083,77.73675,1
7321363572,12.9411182,77.7371601,3
7321363573,12.9411194,77.7367701,1
7321751439,12.9342052,77.7061985,3
7321751448,12.9341953,77.7069902,1
7321751450,12.9340979,77.7060923,3
7321751460,12.9383892,77.7118959,3
7321751469,12.9328127,77.7092727,3
7321751481,12.931353,77.7093619,3
7321782397,12.931404,77.7112797,1
7321782400,12.9312968,77.7114098,1
7321782407,12.9307269,77.7114299,3
7321782410,12.929216,77.7109335,1
7321782411,12.9294643,77.711356,1
7321782412,12.9304138,77.711676,3
7321782413,12.929226,77.712994,3
7321782418,12.9381554,77.7144732,3
7321782437,12.9419311,77.7248007,3
7321782537,12.9338158,77.718936,3
7325432848,12.9482296,77.7080268,3
7325432852,12.9470149,77.713864,1
7325432853,12.9467135,77.7110732,1
7325432859,12.9455408,77.7138097,3
7325432860,12.9456985,77.7132774,1
7325432864,12.9481521,77.7107468,3
7325432865,12.9482166,77.7103423,1
7325432867,12.947746,77.7150455,1
7325432868,12.9484808,77.7139402,3
7325432870,12.9477356,77.7137446,1
7325432871,12.9486673,77.7132624,3
7325432873,12.9487469,77.7129631,3
7325432874,12.94818,77.7127817,1
7325432875,12.9480937,77.710133,1
7325432876,12.948491,77.7087383,1
7325432878,12.9480963,77.7085036,1
7325432882,12.9481656,77.7119797,1
7325438204,12.9472176,77.7105712,1
7325438206,12.9469571,77.7114404,1
7325438210,12.9463005,77.7115333,3
7325438228,12.9458652,77.7078813,1
7325438238,12.9460574,77.7064423,1
7325438241,12.9457678,77.7067143,3
7325438245,12.9448209,77.7066019,1
7325438246,12.9462116,77.7063712,1
7325438247,12.9462534,77.7076614,1
7325438250,12.9468941,77.7082423,1
7325438259,12.9472174,77.7079048,3
7325438260,12.9475343,77.7065912,1
7325438262,12.9473166,77.7060759,3
7325438263,12.9473592,77.7077687,3
7325438267,12.9474925,77.7073194,1
7325438270,12.9477463,77.7074502,3
7325438276,12.9490602,77.7070713,1
7325438279,12.946635,77.7047385,3
7325438284,12.9466952,77.7056122,1
7325438285,12.946324,77.7057798,1
7325438300,12.9426251,77.7144957,1
7325438301,12.942667,77.7143884,3
7325438302,12.9427055,77.7140044,1
7325438304,12.9420827,77.7138908,3
7325438360,12.9474167,77.721118,1
7325438370,12.9453326,77.7156153,3
7325438371,12.9455764,77.7158113,1
7325438376,12.9468718,77.7156656,3
7325438400,12.9472462,77.7161763,1
7325438417,12.9495673,77.7220659,3
7325438418,12.949628,77.7230439,3
7325438545,12.9398613,77.7064523,1
7325438557,12.9374741,77.7064155,1
7325438558,12.9371227,77.7063516,3
7325438568,12.9356732,77.7062513,3
7325438581,12.9350168,77.7065523,3
7325438592,12.9346134,77.7061255,3
7325438612,12.9345115,77.7231758,1
7327192578,13.0175638,77.5150266,3
7327192579,13.0159985,77.514614,3
7327246559,13.0092208,77.4790537,3
7327246560,13.0085228,77.478698,3
7327248467,12.8934391,77.612079,3
7327250593,12.9436999,77.5502692,3
7327250594,12.9439015,77.5502973,3
7327251302,12.9187568,77.6321859,3
7327266711,13.0394509,77.5953749,3
7327266712,13.0387144,77.5953036,3
7327268144,13.0583348,77.6705065,3
7327268145,13.0599108,77.6703873,3
7327268146,13.061279,77.6699895,4
7327268147,13.062354,77.6701074,3
7327271676,13.009729,77.4785138,3
7327271677,13.0097377,77.4786815,3
7327271678,13.0097564,77.4790418,3
7327271679,13.0094714,77.480415,3
7327271680,13.0105966,77.4830272,3
7327271681,13.0103627,77.4830129,3
7327273506,12.9426746,77.5258774,3
7327273508,12.942321,77.5267098,3
7327273509,12.9419559,77.5265962,3
7327274431,13.0176067,77.6153104,4
7327284785,13.0163123,77.5150532,3
7328007223,12.9039993,77.6840177,1
7328007224,12.9017531,77.6837854,1
7328007225,12.9049784,77.6840244,1
7328007238,12.9052464,77.6851469,1
7328007243,12.9047186,77.6845642,3
7328007720,12.9052615,77.6937008,3
7328007816,12.9063798,77.6982792,3
7328007822,12.9041271,77.696376,1
7328007823,12.9044497,77.6964203,1
7328007824,12.9045185,77.6957284,3
7328007827,12.9041738,77.6957618,3
7328099113,12.905995,77.701211,1
7328099142,12.9066877,77.695814,1
7328099146,12.9063512,77.6955414,3
7328099147,12.9069687,77.6961996,3
7328099157,12.9062124,77.6959691,1
7328099161,12.906839,77.6966371,3
7328099162,12.9060994,77.6964698,1
7328345273,12.9464403,77.6794767,1
7328345274,12.9455855,77.6798415,3
7328345275,12.9457542,77.6798288,3
7328379022,12.9452863,77.6788883,1
7328379058,12.9427062,77.6768348,1
7328379067,12.9447896,77.6775536,3
7328379076,12.9479202,77.6723475,3
7328379077,12.9475761,77.6723635,1
7328379151,12.9296551,77.6727649,3
7328379154,12.9303213,77.6728412,1
7328379155,12.9303992,77.6766704,3
7328379156,12.9277141,77.6784307,1
7328379157,12.9310924,77.6755607,3
7328379162,12.9288201,77.6750941,3
7328379166,12.9286677,77.6753244,3
7328379167,12.9282775,77.6752584,1
7328379172,12.9299742,77.6758671,1
7328379173,12.9296454,77.6763948,3
7328379174,12.9296054,77.6760811,1
7328379175,12.9286836,77.6776878,3
7328379176,12.928694,77.6781152,1
7328379200,12.929887,77.6794873,3
7328379201,12.9293006,77.6796088,1
7331199066,12.9449634,77.6499268,1
7331199069,12.9429563,77.6567001,3
7331199070,12.9433806,77.6567209,1
7331215051,12.94331,77.6489384,1
7331215052,12.9445569,77.6501763,1
7331215053,12.9445332,77.6487104,3
7331215054,12.9442872,77.6487105,1
7331215055,12.9448719,77.6481204,1
7331215067,12.9447112,77.6491231,3
7331215069,12.9447425,77.6484986,3
7331215088,12.9296915,77.6371089,1
7331215092,12.9279201,77.6401416,3
7333792305,12.9833645,77.7182683,3
7334191197,12.9920026,77.5124316,1
7334211452,12.9577707,77.7476275,1
7345511207,12.9685768,77.7763196,1
7345511229,12.972223,77.7731603,3
7357508016,13.1199275,77.6197203,3
7357508017,13.1199084,77.6201462,3
7357508018,13.1204421,77.6201713,1
7357508019,13.1200229,77.616557,3
7357508020,13.1201484,77.6155552,3
7357508021,13.1236639,77.6186112,3
7357508022,13.118998,77.6161854,3
7357508025,13.1183035,77.615217,3
7357508026,13.1180023,77.6147126,3
7357508027,13.1176975,77.6154166,1
7357508028,13.1178217,77.6143646,3
7357508030,13.1188119,77.6230555,1
7357508032,13.1188189,77.6234191,1
7357508033,13.1181322,77.6235788,1
7357508034,13.1175681,77.6234042,1
7357508035,13.1175669,77.6242423,4
7357508036,13.1204611,77.6261304,3
7357508038,13.1195326,77.6273693,3
7357508039,13.1200145,77.6274039,1
7357508040,13.1206262,77.6281262,3
7357508041,13.1206202,77.6284568,3
7357508042,13.1188833,77.6285612,1
7357508043,13.1160026,77.6279726,1
7357508044,13.1181275,77.6285406,3
7357508047,13.1219554,77.6326776,4
7357508048,13.1218795,77.6319478,3
7357508049,13.1218586,77.6316285,3
7357508050,13.1217907,77.6309122,3
7357508051,13.122416,77.6326266,3
7357508052,13.1212239,77.6327527,1
7357508054,13.1214407,77.6330958,3
7357508055,13.1212709,77.6331079,1
7357555424,13.1106713,77.6248452,1
7357555426,13.1113153,77.6252674,3
7357555430,13.1123243,77.6253707,3
7357555435,13.1130005,77.6232714,3
7357555436,13.1127547,77.6246604,1
7357555439,13.1120063,77.6242226,3
7357555440,13.1109092,77.6221044,1
7357555445,13.1131904,77.6169869,3
7357555447,13.11319,77.617254,3
7357555448,13.1131905,77.6167109,3
7357555449,13.1124445,77.6167269,1
7357555450,13.1125882,77.6147624,3
7357555452,13.1124557,77.6165411,1
7357555453,13.1122485,77.6147517,3
7357555454,13.1121847,77.6165955,1
7357555455,13.114861,77.6140669,3
7357555457,13.1073303,77.6227787,1
7357555459,13.1059359,77.6225075,3
7357555464,13.1066216,77.6252191,3
7357555467,13.1036492,77.6262035,3
7357555468,13.1035499,77.6266319,1
7357555469,13.1036685,77.6154231,3
7357555472,13.1108072,77.6279034,1
7357555475,13.1101126,77.6292367,1
7357555476,13.1142153,77.6258885,3
7357555477,13.1134289,77.6258796,3
7357555478,13.1152479,77.6238262,1
7357555479,13.1152181,77.6245252,3
7357555480,13.1155092,77.6303156,3
7357555481,13.1074153,77.6311491,1
7357555482,13.1076458,77.6305639,3
7357555483,13.1067601,77.6307247,3
7357660306,13.1219148,77.6259364,3
7357660310,13.1224724,77.6259329,1
7357660316,13.1157572,77.6313492,1
7357660323,13.1061037,77.6250155,3
7357660324,13.1063006,77.6245585,1
7357660325,13.1059309,77.6243483,3
7357660326,13.1056005,77.6242045,1
7357660327,13.1038799,77.6233393,3
7357660328,13.1039312,77.6230511,1
7357660334,13.1075754,77.6217985,1
7357660344,13.1048311,77.618168,1
7357660345,13.1048013,77.6175989,3
7357660346,13.1030363,77.6169483,1
7357660347,13.1030421,77.6167347,3
7357660366,13.1139522,77.6166945,1
7357661986,12.9125171,77.7152802,1
7357743542,13.1188327,77.6164159,1
7357743545,13.1179297,77.6187402,1
7357743546,13.1126352,77.6147655,3
7357743547,13.1126407,77.6144358,1
7357743548,13.1128251,77.6147784,3
7357743549,13.1127018,77.6163946,1
7357743550,13.1125181,77.617821,1
7357743553,13.1125101,77.6169759,1
7357743555,13.1030154,77.6261717,3
7357743556,13.1033722,77.6263207,1
7357770905,13.1209938,77.6314786,3
7357770910,13.120817,77.6300651,1
7357770911,13.1214178,77.631669,1
7357770912,13.1211461,77.6320177,1
7357770913,13.1211722,77.6323771,1
7357770914,13.121917,77.6323178,3
7358192498,12.8845713,77.4859283,3
7358192501,12.8850321,77.4858823,3
7358192505,12.8863032,77.4851688,3
7358192508,12.8843731,77.4859937,3
7358192511,12.8848739,77.4871479,3
7358192520,12.8833432,77.4896808,3
7358192523,12.8844848,77.4867102,3
7358192542,12.8901999,77.485413,3
7358192543,12.8901272,77.4857647,3
7358192544,12.8884111,77.4851359,3
7358192545,12.8904023,77.4854454,3
7358192546,12.8904823,77.4849087,3
7358192547,12.8904444,77.4851634,4
7358192548,12.8886727,77.4848769,3
7358192552,12.8905159,77.4846844,4
7358192553,12.890548,77.4844925,4
7358192554,12.8905772,77.4842522,4
7358192555,12.8906287,77.4839378,4
7358192556,12.8906623,77.4836404,3
7358192557,12.8895219,77.4840842,3
7358192558,12.8897796,77.4838119,3
7358192561,12.8908746,77.4859617,3
7358192562,12.8909963,77.4855203,3
7358192563,12.8910505,77.4852446,3
7358192564,12.8910924,77.4842705,3
7358192567,12.8910812,77.4839934,3
7358192569,12.8911191,77.4847869,3
7358192572,12.891072,77.4837281,3
7358192583,12.8928805,77.486353,3
7358192586,12.8959259,77.4840136,3
7358192587,12.8960278,77.4836461,4
7358192592,12.8950472,77.4830694,4
7358192595,12.8948053,77.4823264,3
7358192600,12.8938862,77.4821896,3
7358192606,12.8948435,77.4820371,3
7358192607,12.8947105,77.483007,3
7358192609,12.8955999,77.4868807,3
7358192610,12.8957696,77.4851029,3
7358192611,12.8955127,77.4851025,3
7358192614,12.8948278,77.4867789,3
7358192616,12.8955438,77.484232,1
7358192623,12.8969007,77.4837977,3
7358192625,12.8949842,77.4835002,3
7358192626,12.8951247,77.4825912,3
7358192628,12.8949868,77.4838641,3
7358192629,12.8968227,77.4841838,4
7358485002,12.8997666,77.4819236,4
7358485003,12.899859,77.4812732,4
7358485005,12.8984164,77.4815144,1
7358485006,12.8996632,77.483069,3
7358485007,12.9004056,77.4832432,1
7358485008,12.9004804,77.4841902,4
7358485011,12.8995905,77.4836814,4
7358485012,12.8988461,77.48353,3
7358485013,12.8987913,77.4838415,3
7358485014,12.8988544,77.4833742,3
7358485023,12.8971173,77.4826931,3
7358485024,12.8987445,77.4841616,3
7358485025,12.8986815,77.484598,1
7358570946,12.8995504,77.4840149,4
7358570948,12.9004453,77.4845452,3
7358570950,12.8995112,77.4842975,4
7358570954,12.898048,77.4844468,1
7358570955,12.8995953,77.4851559,3
7358570957,12.8977496,77.4847861,3
7358570960,12.8995472,77.485465,3
7358570961,12.89864,77.4852482,1
7358570963,12.8983851,77.4854541,1
7358570964,12.8995003,77.4857407,3
7358570971,12.8992571,77.4876582,3
7358570972,12.900402,77.4849509,3
7358570974,12.9002999,77.486208,1
7358570975,12.9021999,77.4847904,3
7358570976,12.9021824,77.4860205,3
7358570977,12.9022862,77.4865583,3
7358570984,12.9023574,77.4859966,3
7358582685,12.902404,77.487566,3
7358582687,12.9025043,77.4865367,3
7358582688,12.9025291,77.486547,3
7358582691,12.8988619,77.4885427,3
7358582692,12.8986991,77.4894651,3
7358582693,12.899583,77.489574,3
7358582694,12.8990973,77.4914155,1
7358582696,12.8977816,77.4913454,3
7358582697,12.8985923,77.4917701,1
7358582698,12.8980122,77.4911457,3
7358582699,12.8967022,77.4847682,3
7358582700,12.8975586,77.4849669,1
7358582701,12.8966468,77.4850471,3
7358582706,12.8961444,77.4827574,3
7358582713,12.8960197,77.483187,3
7358582714,12.8951768,77.4822162,3
7358582746,12.8923119,77.490959,3
7358582747,12.8921864,77.491309,3
7358582758,12.8993927,77.4871189,1
7358777707,12.9021478,77.4899048,3
7358777708,12.9016968,77.4899772,3
7358777709,12.9029267,77.4893775,3
7358777712,12.9021739,77.4884408,3
7358777715,12.9021492,77.4894927,3
7358777716,12.9030627,77.4898045,3
7358777717,12.9033069,77.4897612,4
7358777721,12.9029538,77.490573,1
7358777728,12.901197,77.4900295,3
7358777729,12.9011302,77.4937594,1
7358777730,12.8897092,77.4946392,3
7358777732,12.8886113,77.4942383,3
7358777735,12.9072345,77.4991737,3
7358836314,12.8999823,77.4899991,3
7358836325,12.9034714,77.4910502,1
7358836328,12.9034502,77.4904985,3
7358836333,12.8982294,77.4909576,3
7358850451,13.1238999,77.6229235,3
7358850461,13.1032016,77.6152465,1
7358850466,13.1031161,77.6159256,3
7358850468,13.1035792,77.6159967,3
7358850474,13.1056207,77.6153038,1
7358850484,13.1032032,77.6251097,3
7358873185,13.1036151,77.6252693,1
7358873187,13.1053813,77.6296559,3
7358873191,13.1043936,77.6269591,1
7359050395,12.9051827,77.492393,3
7359050396,12.9051444,77.4928663,4
7359050397,12.9052149,77.4916215,1
7359050398,12.9048679,77.4923727,3
7361705104,12.8888766,77.4895546,1
7361705105,12.8857431,77.4905281,3
7361705106,12.8852377,77.4918659,3
7361705107,12.8868159,77.4909654,3
7361705109,12.8852804,77.4903056,3
7361705114,12.8904664,77.4912496,3
7361705115,12.8923135,77.4917387,3
7361705116,12.8935153,77.4955199,1
7361705117,12.893038,77.4955179,3
7361705119,12.8877089,77.4959979,3
7361705120,12.8879062,77.4960563,3
7361705121,12.887772,77.4973675,1
7361705122,12.8892441,77.4856239,3
7361705127,12.8889067,77.4866434,1
7361705135,12.8981,77.4841617,1
7361705139,12.8996233,77.4849192,3
7361705141,12.9014984,77.4828438,3
7361782342,12.883807,77.4860566,3
7361782346,12.8832589,77.4887308,3
7361782356,12.889459,77.4863272,3
7361782363,12.8906318,77.4890142,3
7361782366,12.8876583,77.4958713,4
7361782367,12.8892215,77.493154,4
7361782369,12.8900283,77.4909092,3
7361782374,12.8924631,77.4863244,3
7361782380,12.8900575,77.4904918,4
7361782381,12.8905942,77.488908,4
7361782382,12.889331,77.4938638,1
7361782383,12.8899699,77.493772,3
7361782384,12.8893638,77.4940555,1
7361842985,12.889895,77.4940057,3
7361842986,12.889225,77.4937241,1
7361842987,12.8900197,77.4935912,3
7361842988,12.8892521,77.4942887,1
7361842989,12.8898136,77.4942785,3
7361904360,12.9445235,77.4964597,3
7361904361,12.9469077,77.494535,3
7361904362,12.9436211,77.4916398,3
7362036271,12.8962414,77.4824107,3
7362036273,12.8963294,77.4820346,3
7362036278,12.8981792,77.4838527,1
7362036279,12.8969317,77.4836392,3
7362036280,12.8976047,77.4846867,1
7362036281,12.8967541,77.4845164,3
7362036282,12.9003493,77.4820952,1
7362047088,12.9005305,77.4826939,3
7362047090,12.9004882,77.4828846,4
7362047097,12.9025356,77.4869893,3
7362047099,12.9018205,77.485533,1
7362047100,12.9018519,77.4865766,3
7362090782,13.0271834,77.4921272,3
7362178500,12.9051157,77.4937474,1
7362178532,12.8974095,77.4864602,1
7362178533,12.8964164,77.4862695,3
7362178534,12.8971165,77.4866797,1
7362178535,12.896365,77.4865422,3
7362178536,12.8975019,77.48586,1
7362178537,12.8965326,77.4856533,3
7362178538,12.8974328,77.4855424,1
7362178539,12.8965902,77.4853476,3
7362544264,12.889731,77.4860154,1
7362544265,12.8892429,77.4860003,3
7362544273,12.895013,77.4852402,3
7362544277,12.8955446,77.485099,3
7362544278,12.8972251,77.4861141,1
7362544279,12.8964746,77.4859607,3
7362544281,12.8976427,77.4852322,3
7362544282,12.9004035,77.4835263,1
7362544283,12.8996295,77.4833541,3
7362681953,12.8990592,77.6035199,3
7362681954,12.899326,77.6036152,4
7362803705,12.8964634,77.4874032,1
7362803708,12.8967745,77.4874432,3
7362803710,12.8968147,77.4870838,3
7362803735,12.8969588,77.4921026,3
7362803758,12.894759,77.482635,3
7362803761,12.8938266,77.482478,3
7362803772,12.8935719,77.4827315,1
7362896155,13.0127412,77.48314,3
7362908978,13.0300031,77.4918134,3
7362908979,13.0299685,77.4919419,3
7362908980,13.0301609,77.4911781,3
7362908981,13.0302477,77.4899254,3
7362917526,13.0331307,77.6857864,3
7362917527,13.0330951,77.6865079,1
7362917556,13.0335262,77.6864455,3
7362985899,12.8673938,77.6685134,4
7370472372,13.026403,77.4901177,3
7370472374,13.0261728,77.4900969,3
7370546364,12.8922831,77.6309865,3
7370552926,13.0226454,77.6126656,3
7370563953,12.9038929,77.5082179,3
7370563954,12.9038291,77.5082249,3
7370563956,12.9038476,77.5080769,3
7370563959,12.9039248,77.508717,3
7370563960,12.9038995,77.5088101,4
7370648343,12.9062907,77.5123566,3
7370648348,12.9108708,77.5135324,4
7370648359,12.9078576,77.5120326,3
7370648362,12.908227,77.5120602,3
7370649192,12.9144834,77.5134752,3
7370649194,12.9147514,77.5134498,3
7370649195,12.9150534,77.5134419,3
7370649197,12.9161148,77.5134426,3
7370649199,12.9198066,77.5138475,3
7370649200,12.9155211,77.5134296,3
7370649204,12.9203433,77.5140477,3
7370649217,12.9200869,77.5139177,4
7370649221,12.9198211,77.5137829,4
7370649222,12.9156281,77.5134319,3
7370686605,12.9041337,77.5152616,1
7370686610,12.9042382,77.5164912,1
7370686611,12.9033244,77.5163541,3
7370686613,12.9036953,77.5167332,3
7370686614,12.9040671,77.5172101,1
7370686617,12.9038737,77.5190135,3
7370686618,12.9038814,77.5198573,3
7370686626,12.9038786,77.5153235,1
7370686627,12.9038029,77.5157623,3
7370686628,12.9040883,77.5153578,1
7370686629,12.904021,77.5157963,3
7370686630,12.9043347,77.5153283,1
7370686631,12.9042528,77.5158324,3
7370686633,12.9031877,77.5198721,1
7370686634,12.903183,77.520287,3
7370686640,12.903237,77.521228,3
7370686641,12.903158,77.520818,1
7370686642,12.9031289,77.520287,3
7370801477,12.9054012,77.5199365,3
7370801478,12.9046173,77.5199541,1
7370801479,12.9054127,77.5195859,3
7370801480,12.9049156,77.5195881,1
7370801481,12.9054536,77.5191933,4
7370801482,12.9049571,77.5190951,1
7370801483,12.903871,77.521711,1
7370801484,12.9043295,77.5215593,3
7370817178,12.9129563,77.7157831,1
7370817179,12.9125901,77.7156637,3
7370817180,12.9124779,77.7168667,1
7370817181,12.91264,77.7165958,1
7370817182,12.9123102,77.7165034,3
7370817183,12.9127315,77.7163196,1
7370817184,12.9124093,77.716229,3
7370823085,12.9039657,77.5215622,1
7370823086,12.9034547,77.5221438,3
7370823088,12.9043137,77.5220022,3
7370823092,12.9037936,77.5223635,1
7370823093,12.9046005,77.5210576,3
7370823094,12.9047886,77.522249,1
7370823095,12.9049357,77.5219699,1
7370823096,12.9046875,77.5216083,3
7370823097,12.9052906,77.5232992,3
7370823098,12.9053368,77.5224513,1
7370823099,12.904692,77.5225408,1
7370823100,12.9046408,77.5232338,3
7370823101,12.9049067,77.5236306,4
7370823103,12.9051442,77.5246063,4
7370823105,12.9047032,77.5246338,1
7370823110,12.9048106,77.5246271,3
7370823112,12.9032758,77.5231492,3
7370823113,12.9038041,77.5231584,1
7370823114,12.9038086,77.5235099,1
7370823115,12.9033521,77.5234935,3
7370828885,12.9127197,77.7160164,1
7370828886,12.9124944,77.7159494,3
7370828888,12.9132122,77.7151502,3
7370984231,13.0980188,77.6175824,3
7370984233,13.0973437,77.6176038,3
7370984235,13.0958163,77.6173195,3
7370984238,13.0956137,77.617333,3
7370984239,13.0958682,77.6152975,1
7370984240,13.0963,77.6152877,4
7370984241,13.09654,77.6152816,1
7370984242,13.0966131,77.6155728,1
7370984243,13.0963141,77.6155679,4
7370984244,13.0955169,77.6156187,3
7370984245,13.0963369,77.616022,4
7370984246,13.0958637,77.6160205,1
7370984251,13.0963569,77.6164194,3
7370984252,13.0958686,77.6164573,1
7370984253,13.0945588,77.6174966,3
7370984255,13.0952671,77.6166598,1
7370984256,13.0955649,77.6166411,3
7370984257,13.0957606,77.614978,1
7370984258,13.0962834,77.6149564,3
7370984263,13.1004263,77.6170894,3
7370984264,13.1010452,77.614782,3
7370984265,13.1010723,77.6140329,3
7370984267,13.1000242,77.6144319,3
7370984269,13.0996776,77.6156827,1
7370984279,13.09832,77.621049,3
7370985188,13.0947644,77.6184736,3
7370985189,13.0947776,77.6195347,1
7370985190,13.0944745,77.6185428,3
7370985191,13.0944715,77.6191407,1
7370985192,13.0939206,77.6186683,3
7370985194,13.0939363,77.6195454,1
7370985195,13.093494,77.6213253,3
7370985196,13.0934346,77.6225579,3
7370985202,13.092818,77.6185377,1
7370985203,13.0921969,77.6184769,3
7370985204,13.0928576,77.6175468,1
7370985205,13.0928999,77.6178379,1
7370985206,13.0922443,77.6177908,3
7370985207,13.0927872,77.6181493,1
7370985208,13.0922219,77.6180999,3
7370985212,13.0897255,77.618812,1
7370985213,13.0903958,77.618929,3
7370985214,13.0896213,77.618648,1
7370985215,13.0895941,77.6191745,4
7370985216,13.0913773,77.6205558,1
7370985218,13.0915846,77.6193645,3
7370985229,13.0928663,77.6243694,1
7370985232,13.1006531,77.6262617,1
7370985235,13.1013132,77.6286863,1
7370985236,13.1012558,77.6298347,3
7370985238,13.0983369,77.6306549,3
7370985249,13.0979854,77.6315,3
7370985251,13.0974628,77.6326723,3
7370985252,13.0963028,77.6321894,1
7370985253,13.0971949,77.6332182,3
7370985254,13.0971087,77.6334391,1
7370985261,13.0872106,77.6241403,3
7370985265,13.0862022,77.6259023,1
7370985266,13.0857372,77.6253497,1
7370985267,13.0856222,77.62589,3
7370985268,13.0853017,77.6252463,1
7370985271,13.084773,77.6268973,3
7370985272,13.0853467,77.6269055,3
7370985273,13.0854234,77.6267162,3
7370985274,13.0854655,77.6264172,1
